"id","apc_list.value","apc_paid.value","authorships.author.display_name","authorships.author.id","authorships.author.orcid","authorships.countries","authorships.institutions.display_name","authorships.institutions.id","authorships.is_corresponding","best_oa_location.license","citation_normalized_percentile.value","cited_by_count","corresponding_institution_ids","display_name","doi","funders.display_name","fwci","ids.pmid","is_retracted","language","open_access.is_oa","open_access.oa_status","primary_location.source.display_name","primary_location.source.id","primary_location.source.issn_l","primary_location.source.type","primary_topic.display_name","publication_date","publication_year","type"
"https://openalex.org/W4381801942",1850,1850,"Rosanna Yuen-Yan Chan|Chun Man Victor Wong|Yen Na Yum","https://openalex.org/A5073404844|https://openalex.org/A5078201195|https://openalex.org/A5031086830","https://orcid.org/0000-0002-5345-6832|https://orcid.org/0000-0002-4180-1459|https://orcid.org/0000-0002-2165-6813","HK|HK|HK","Chinese University of Hong Kong|Education University of Hong Kong|Education University of Hong Kong","https://openalex.org/I177725633|https://openalex.org/I4210086892|https://openalex.org/I4210086892","True|False|False","",0.97094184,24,"https://openalex.org/I177725633","Predicting Behavior Change in Students With Special Education Needs Using Multimodal Learning Analytics","https://doi.org/10.1109/access.2023.3288695","Innovation and Technology Commission",6.5807,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2023-01-01",2023,"article"
"https://openalex.org/W2785258320",260,260,"Abdelali Slimani|Fatiha Elouaai|Lotfi Elaachak|Othman Bakkali Yedri|Mohammed Bouhorma|Mateu Sbert","https://openalex.org/A5045355271|https://openalex.org/A5060525847|https://openalex.org/A5008646756|https://openalex.org/A5068555110|https://openalex.org/A5042942039|https://openalex.org/A5045086893","|https://orcid.org/0000-0002-7139-5682|https://orcid.org/0000-0001-8437-5800|https://orcid.org/0000-0002-8248-5499|https://orcid.org/0000-0002-5687-5231|https://orcid.org/0000-0003-2164-6858","MA|MA|MA|MA|MA|ES","Abdelmalek Essaâdi University|Abdelmalek Essaâdi University|Abdelmalek Essaâdi University|Abdelmalek Essaâdi University|Abdelmalek Essaâdi University|Universitat de Girona","https://openalex.org/I240042149|https://openalex.org/I240042149|https://openalex.org/I240042149|https://openalex.org/I240042149|https://openalex.org/I240042149|https://openalex.org/I251424209","True|False|False|False|False|False","cc-by",0.80316871,23,"https://openalex.org/I240042149","Learning Analytics Through Serious Games: Data Mining Algorithms for Performance Measurement and Improvement Purposes","https://doi.org/10.3991/ijet.v13i01.7518","",1.2903,"","False","en","True","gold","International Journal of Emerging Technologies in Learning (iJET)","https://openalex.org/S15272795","1863-0383","journal","Educational Games and Gamification","2018-01-22",2018,"article"
"https://openalex.org/W3212452533",1300,1300,"Ana Azevedo|José Azevedo","https://openalex.org/A5055365411|https://openalex.org/A5101908481","https://orcid.org/0000-0003-0882-3426|https://orcid.org/0000-0001-6951-4278","PT|PT","Polytechnic Institute of Porto|Polytechnic Institute of Porto","https://openalex.org/I83863532|https://openalex.org/I83863532","False|True","cc-by-nc-nd",0.89537066,16,"https://openalex.org/I83863532","Learning Analytics: a bibliometric analysis of the literature over the last decade","https://doi.org/10.1016/j.ijedro.2021.100084","Fundação para a Ciência e a Tecnologia",2.1899,"","False","en","True","gold","International Journal of Educational Research Open","https://openalex.org/S4210236200","2666-3740","journal","Online Learning and Analytics","2021-01-01",2021,"article"
"https://openalex.org/W4288038728",2300,2300,"René Noël|Diego Miranda|Cristian Cechinel|Fabián Riquelme|Tiago Thompsen Primo|Roberto Muñoz","https://openalex.org/A5069016282|https://openalex.org/A5018859461|https://openalex.org/A5010713340|https://openalex.org/A5001503415|https://openalex.org/A5024835217|https://openalex.org/A5102025547","https://orcid.org/0000-0002-3652-4645|https://orcid.org/0000-0002-3232-0901|https://orcid.org/0000-0001-6384-409X|https://orcid.org/0000-0003-4491-0148|https://orcid.org/0000-0003-3870-097X|https://orcid.org/0000-0003-1302-0206","CL|CL|BR|CL|BR|CL","University of Valparaíso|University of Valparaíso|Universidade Federal de Santa Catarina|University of Valparaíso|Universidade Federal de Pelotas|University of Valparaíso","https://openalex.org/I79274474|https://openalex.org/I79274474|https://openalex.org/I4104125|https://openalex.org/I79274474|https://openalex.org/I169248161|https://openalex.org/I79274474","False|False|False|False|False|True","cc-by",0.94600739,21,"https://openalex.org/I79274474","Visualizing Collaboration in Teamwork: A Multimodal Learning Analytics Platform for Non-Verbal Communication","https://doi.org/10.3390/app12157499","Agencia Nacional de Investigación y Desarrollo|Comisión Nacional de Investigación Científica y Tecnológica",4.13,"","False","en","True","gold","Applied Sciences","https://openalex.org/S4210205812","2076-3417","journal","Online Learning and Analytics","2022-07-26",2022,"article"
"https://openalex.org/W1772305555",NA,NA,"Markus B. Specht|Michael Bedek|Erik Duval|Alexandra Okada|Stefanov Krassen|Elisabetta Parodi|Kathy Kikis-Papadakis|Vojko Strahovnik","https://openalex.org/A5086686932|https://openalex.org/A5076837200|https://openalex.org/A5111697087|https://openalex.org/A5052008203|https://openalex.org/A5082957645|https://openalex.org/A5010734365|https://openalex.org/A5111372829|https://openalex.org/A5020117048","https://orcid.org/0000-0001-8742-0013|https://orcid.org/0009-0005-1397-5186||https://orcid.org/0000-0003-1572-5605||||https://orcid.org/0000-0003-2655-3642","NL||BE|HK|HK|NL|GR|","Open University of the Netherlands||KU Leuven|Hong Kong Metropolitan University|Hong Kong Metropolitan University|Exact Dynamics (Netherlands)|Foundation for Research and Technology Hellas|","https://openalex.org/I7876267||https://openalex.org/I99464096|https://openalex.org/I8679417|https://openalex.org/I8679417|https://openalex.org/I4210118962|https://openalex.org/I8901234|","True|False|False|False|False|False|False|False","other-oa",0.89595473,17,"https://openalex.org/I7876267","WESPOT: Inquiry based learning meets learning analytics","","",2.0136,"","False","en","True","gold","Open Research Online (The Open University)","https://openalex.org/S4306401187","","repository","Online Learning and Analytics","2012-01-01",2012,"article"
"https://openalex.org/W3128442208",2400,2400,"Manuel J. Marchena Gómez|José A. Ruipérez‐Valiente|Pedro Andreo‐Martínez|Yoon Jeon Kim","https://openalex.org/A5013483910|https://openalex.org/A5084666723|https://openalex.org/A5001448232|https://openalex.org/A5101689605","https://orcid.org/0000-0003-0571-2923|https://orcid.org/0000-0002-2304-6365|https://orcid.org/0000-0001-6535-5492|https://orcid.org/0000-0002-3467-1238","ES|ES|US|ES|US","Universidad de Murcia|Massachusetts Institute of Technology|Universidad de Murcia|Universidad de Murcia|Massachusetts Institute of Technology","https://openalex.org/I80180929|https://openalex.org/I63966007|https://openalex.org/I80180929|https://openalex.org/I80180929|https://openalex.org/I63966007","False|True|False|False","cc-by",0.94657919,24,"https://openalex.org/I63966007|https://openalex.org/I80180929","Applying Learning Analytics to Detect Sequences of Actions and Common Errors in a Geometry Game","https://doi.org/10.3390/s21041025","",4.6244,"https://pubmed.ncbi.nlm.nih.gov/33546167","False","en","True","gold","Sensors","https://openalex.org/S101949793","1424-8220","journal","Online Learning and Analytics","2021-02-03",2021,"article"
"https://openalex.org/W4390877680",1400,1400,"Dimitrios Tzimas|Stavros Demetriadis","https://openalex.org/A5013348527|https://openalex.org/A5019670068","https://orcid.org/0000-0001-6146-4560|https://orcid.org/0000-0002-1561-6372","GR|GR","Aristotle University of Thessaloniki|Aristotle University of Thessaloniki","https://openalex.org/I21370196|https://openalex.org/I21370196","True|False","cc-by",0.98594135,29,"https://openalex.org/I21370196","Impact of Learning Analytics Guidance on Student Self-Regulated Learning Skills, Performance, and Satisfaction: A Mixed Methods Study","https://doi.org/10.3390/educsci14010092","",12.4394,"","False","en","True","gold","Education Sciences","https://openalex.org/S2738008561","2227-7102","journal","Online Learning and Analytics","2024-01-15",2024,"article"
"https://openalex.org/W4392484237",NA,NA,"Qinyi Liu|Mohammad Khalil|Jelena Jovanović|Ronas Shakya","https://openalex.org/A5037760911|https://openalex.org/A5068056028|https://openalex.org/A5025182522|https://openalex.org/A5006137584","https://orcid.org/0009-0003-4973-0901|https://orcid.org/0000-0002-6860-4404|https://orcid.org/0000-0002-1904-0446|https://orcid.org/0000-0002-7148-4028","NO|NO|NO|RS|NO","University of Bergen|University of Bergen|University of Belgrade|University of Bergen|University of Bergen","https://openalex.org/I4432739|https://openalex.org/I4432739|https://openalex.org/I4068193|https://openalex.org/I4432739|https://openalex.org/I4432739","True|False|False|False","cc-by",0.97812637,24,"https://openalex.org/I4432739","Scaling While Privacy Preserving: A Comprehensive Synthetic Tabular Data Generation and Evaluation in Learning Analytics","https://doi.org/10.1145/3636555.3636921","",8.0717,"","False","en","True","gold","","","","","Privacy-Preserving Technologies in Data","2024-03-05",2024,"article"
"https://openalex.org/W3105563533",260,260,"Mohammed Salihoun","https://openalex.org/A5042276023","","US","University High School","https://openalex.org/I2802042752","True","cc-by",0.92994039,20,"https://openalex.org/I2802042752","State of Art of Data Mining and Learning Analytics Tools in Higher Education","https://doi.org/10.3991/ijet.v15i21.16435","",3.317,"","False","en","True","gold","International Journal of Emerging Technologies in Learning (iJET)","https://openalex.org/S15272795","1863-0383","journal","Online Learning and Analytics","2020-11-16",2020,"article"
"https://openalex.org/W3082081711",1890,1570,"Mohammed Saqr|Jalal Nouri|Henriikka Vartiainen|Matti Tedre","https://openalex.org/A5051595913|https://openalex.org/A5019183264|https://openalex.org/A5083898518|https://openalex.org/A5050967195","https://orcid.org/0000-0001-5881-3109|https://orcid.org/0000-0002-9942-8730|https://orcid.org/0000-0001-6005-907X|https://orcid.org/0000-0003-1037-3313","FI|SE|FI|FI","University of Eastern Finland|Stockholm University|University of Eastern Finland|University of Eastern Finland","https://openalex.org/I175532246|https://openalex.org/I161593684|https://openalex.org/I175532246|https://openalex.org/I175532246","True|False|False|False","cc-by",0.8665802,23,"https://openalex.org/I175532246","Robustness and rich clubs in collaborative learning groups: a learning analytics study using network science","https://doi.org/10.1038/s41598-020-71483-z","",1.9689,"https://pubmed.ncbi.nlm.nih.gov/32879398","False","en","True","gold","Scientific Reports","https://openalex.org/S196734849","2045-2322","journal","Mental Health Research Topics","2020-09-02",2020,"article"
"https://openalex.org/W4404132888",1850,1850,"Yidan Wang|Yuxuan Lai|Xiaoran Huang","https://openalex.org/A5095931794|https://openalex.org/A5100986085|https://openalex.org/A5025040863","https://orcid.org/0009-0003-2759-8743||https://orcid.org/0000-0002-8702-2805","CN|CN|CN","Open University of China|Open University of China|North China University of Technology","https://openalex.org/I161222507|https://openalex.org/I161222507|https://openalex.org/I1456306","True|False|False","",0.96828523,15,"https://openalex.org/I161222507","Innovations in Online Learning Analytics: A Review of Recent Research and Emerging Trends","https://doi.org/10.1109/access.2024.3493621","National Natural Science Foundation of China",6.2733,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2024-01-01",2024,"review"
"https://openalex.org/W4309683198",1800,1800,"Martin Hlosta|Christothea Herodotou|Tina Papathoma|Anna Gillespie|Per Bergamin","https://openalex.org/A5029499941|https://openalex.org/A5052116082|https://openalex.org/A5000798467|https://openalex.org/A5054069223|https://openalex.org/A5037775634","https://orcid.org/0000-0002-7053-7052|https://orcid.org/0000-0003-0980-1632|https://orcid.org/0000-0002-4648-1538|https://orcid.org/0000-0002-5111-8506|https://orcid.org/0000-0002-2551-9058","CH|GB|GB|GB|GB|CH","The Open University|Swiss Distance University of Applied Sciences|The Open University|The Open University|CODE University of Applied Sciences|The Open University|Swiss Distance University of Applied Sciences","https://openalex.org/I204136569|https://openalex.org/I4210116528|https://openalex.org/I204136569|https://openalex.org/I204136569|https://openalex.org/I4387153049|https://openalex.org/I204136569|https://openalex.org/I4210116528","True|False|False|False|False","cc-by-nc-nd",0.94717689,21,"https://openalex.org/I204136569|https://openalex.org/I4210116528","Predictive learning analytics in online education: A deeper understanding through explaining algorithmic errors","https://doi.org/10.1016/j.caeai.2022.100108","Open University",4.1316,"","False","en","True","gold","Computers and Education Artificial Intelligence","https://openalex.org/S4210183364","2666-920X","journal","Online Learning and Analytics","2022-01-01",2022,"article"
"https://openalex.org/W4406093375",NA,NA,"Qinyi Liu|Ronas Shakya|Mohammad Khalil|Jelena Jovanović","https://openalex.org/A5037760911|https://openalex.org/A5093733973|https://openalex.org/A5068056028|https://openalex.org/A5025182522","https://orcid.org/0009-0003-4973-0901||https://orcid.org/0000-0002-6860-4404|https://orcid.org/0000-0002-1904-0446","NO|NO|NO|NO","University of Bergen|University of Bergen|University of Bergen|University of Bergen","https://openalex.org/I4432739|https://openalex.org/I4432739|https://openalex.org/I4432739|https://openalex.org/I4432739","True|False|False|False","cc-by",0.99588171,13,"https://openalex.org/I4432739","Advancing privacy in learning analytics using differential privacy","https://doi.org/10.1145/3706468.3706493","",33.9608,"","False","en","True","gold","","","","","Privacy-Preserving Technologies in Data","2025-02-21",2025,"preprint"
"https://openalex.org/W3198417204",1850,1850,"María Zapata-Cáceres|Estefanía Martín","https://openalex.org/A5065931465|https://openalex.org/A5037672773","https://orcid.org/0000-0002-8817-5889|https://orcid.org/0000-0001-5652-5592","ES|ES","Universidad Rey Juan Carlos|Universidad Rey Juan Carlos","https://openalex.org/I182083151|https://openalex.org/I182083151","True|False","cc-by",0.96870051,29,"https://openalex.org/I182083151","Applying Game Learning Analytics to a Voluntary Video Game: Intrinsic Motivation, Persistence, and Rewards in Learning to Program at an Early Age","https://doi.org/10.1109/access.2021.3110475","European Regional Development Fund",6.2949,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Educational Games and Gamification","2021-01-01",2021,"article"
"https://openalex.org/W3132912647",2400,2400,"Felipe Vieira Roque|Cristian Cechinel|Vinícius Faria Culmant Ramos|Fabián Riquelme|René Noël|Rodolfo Villarroel|Héctor Cornide-Reyes|Roberto Muñoz","https://openalex.org/A5048711989|https://openalex.org/A5010713340|https://openalex.org/A5060741516|https://openalex.org/A5001503415|https://openalex.org/A5069016282|https://openalex.org/A5077333032|https://openalex.org/A5023468378|https://openalex.org/A5102025547","https://orcid.org/0000-0003-0126-8220|https://orcid.org/0000-0001-6384-409X|https://orcid.org/0000-0002-8319-743X|https://orcid.org/0000-0003-4491-0148|https://orcid.org/0000-0002-3652-4645|https://orcid.org/0000-0002-8711-3109|https://orcid.org/0000-0002-9130-184X|https://orcid.org/0000-0003-1302-0206","BR|BR|BR|CL|CL|CL|CL|CL","Universidade Federal de Santa Catarina|Universidade Federal de Santa Catarina|Universidade Federal de Santa Catarina|University of Valparaíso|University of Valparaíso|Pontificia Universidad Católica de Valparaíso|University of Atacama|University of Valparaíso","https://openalex.org/I4104125|https://openalex.org/I4104125|https://openalex.org/I4104125|https://openalex.org/I79274474|https://openalex.org/I79274474|https://openalex.org/I130474213|https://openalex.org/I201487725|https://openalex.org/I79274474","True|False|False|False|False|False|False|False","cc-by",0.81456632,17,"https://openalex.org/I4104125","A Learning Analytics Framework to Analyze Corporal Postures in Students Presentations","https://doi.org/10.3390/s21041525","",1.2596,"https://pubmed.ncbi.nlm.nih.gov/33671797","False","en","True","gold","Sensors","https://openalex.org/S101949793","1424-8220","journal","Video Analysis and Summarization","2021-02-22",2021,"article"
"https://openalex.org/W1590300687",NA,NA,"Dirk Tempelaar|Bart Rienties|Bas Giesbers","https://openalex.org/A5029990980|https://openalex.org/A5008962923|https://openalex.org/A5031224066","https://orcid.org/0000-0001-8156-4614|https://orcid.org/0000-0003-3749-9629|https://orcid.org/0000-0002-8077-9039","NL||NL","Maastricht School of Management|Maastricht University||Rotterdam University of Applied Sciences","https://openalex.org/I209991678|https://openalex.org/I34352273||https://openalex.org/I907135538","True|False|False","cc-by-nc-nd",0.9098599,12,"https://openalex.org/I209991678|https://openalex.org/I34352273","Stability and Sensitivity of Learning Analytics based Prediction Models","https://doi.org/10.5220/0005497001560166","",2.565,"","False","en","True","gold","","","","","Online Learning and Analytics","2015-01-01",2015,"article"
"https://openalex.org/W2945296092",NA,NA,"Inès Dabbebi|Gilliot Jean-Marie|Iksal Sebastien","https://openalex.org/A5056788837||","||","FR|FR|FR","Université de Bretagne Occidentale|Le Mans Université|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance|IMT Atlantique|Université de Bretagne Occidentale|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance|IMT Atlantique|Le Mans Université","https://openalex.org/I161929037|https://openalex.org/I4210108471|https://openalex.org/I4210123702|https://openalex.org/I4210127572|https://openalex.org/I161929037|https://openalex.org/I4210123702|https://openalex.org/I4210127572|https://openalex.org/I4210108471","True|False|False","cc-by-nc-nd",0.90092049,15,"https://openalex.org/I161929037|https://openalex.org/I4210108471|https://openalex.org/I4210123702|https://openalex.org/I4210127572","User Centered Approach for Learning Analytics Dashboard Generation","https://doi.org/10.5220/0007693102600267","",2.4991,"","False","en","True","gold","","","","","Online Learning and Analytics","2019-01-01",2019,"preprint"
"https://openalex.org/W4399940362",NA,NA,"Yuanru Tan|Zachari Swiecki|A. R. Ruis|David Williamson Shaffer","https://openalex.org/A5089690731|https://openalex.org/A5054856064|https://openalex.org/A5065446765|https://openalex.org/A5043097802","https://orcid.org/0000-0001-5154-9667|https://orcid.org/0000-0002-7414-5507|https://orcid.org/0000-0003-1382-4677|https://orcid.org/0000-0001-9613-5740","US|AU|US|US","University of Wisconsin–Madison|Monash University|University of Wisconsin–Madison|University of Wisconsin–Madison","https://openalex.org/I135310074|https://openalex.org/I56590836|https://openalex.org/I135310074|https://openalex.org/I135310074","True|False|False|False","cc-by",0.98612717,17,"https://openalex.org/I135310074","Epistemic Network Analysis and Ordered Network Analysis in Learning Analytics","https://doi.org/10.1007/978-3-031-54464-4_18","",12.9199,"","False","en","True","gold","","","","","Online Learning and Analytics","2024-01-01",2024,"book-chapter"
"https://openalex.org/W3096628667",290,290,"Nina Bergdahl|Jalal Nouri|Thashmee Karunaratne|Muhammad Afzaal|Mohammed Saqr","https://openalex.org/A5055051755|https://openalex.org/A5019183264|https://openalex.org/A5053170002|https://openalex.org/A5063907619|https://openalex.org/A5051595913","https://orcid.org/0000-0001-6591-205X|https://orcid.org/0000-0002-9942-8730|https://orcid.org/0000-0002-6854-785X|https://orcid.org/0000-0003-2054-0971|https://orcid.org/0000-0001-5881-3109","SE|SE|SE|SE|SE","Stockholm University|Stockholm University|Stockholm University|Stockholm University|Stockholm University|KTH Royal Institute of Technology","https://openalex.org/I161593684|https://openalex.org/I161593684|https://openalex.org/I161593684|https://openalex.org/I161593684|https://openalex.org/I161593684|https://openalex.org/I86987016","True|False|False|False|False","cc-by",0.93637886,18,"https://openalex.org/I161593684","Learning Analytics for Blended Learning: A Systematic Review of Theory, Methodology, and Ethical Considerations","https://doi.org/10.3991/ijai.v2i2.17887","Vetenskapsrådet",3.6844,"","False","en","True","gold","International Journal of Learning Analytics and Artificial Intelligence for Education (iJAI)","https://openalex.org/S4210240809","2706-7564","journal","Online Learning and Analytics","2020-10-29",2020,"review"
"https://openalex.org/W4317823570",NA,NA,"Kristof De Witte|Marc-André Chénier","https://openalex.org/A5015399054|https://openalex.org/A5042653231","https://orcid.org/0000-0003-0505-8642|https://orcid.org/0000-0003-2530-1179","BE|NL|BE","KU Leuven|United Nations University – Maastricht Economic and Social Research Institute on Innovation and Technology|KU Leuven","https://openalex.org/I99464096|https://openalex.org/I2802557195|https://openalex.org/I99464096","True|False","cc-by",0.96578085,10,"https://openalex.org/I2802557195|https://openalex.org/I99464096","Learning Analytics in Education for the Twenty-First Century","https://doi.org/10.1007/978-3-031-16624-2_16","",5.2925,"","False","en","True","gold","","","","","Online Learning and Analytics","2022-09-14",2022,"book-chapter"
"https://openalex.org/W4214922946",1850,1850,"Brendan Flanagan|Rwitajit Majumdar|Hiroaki Ogata","https://openalex.org/A5025409280|https://openalex.org/A5073597081|https://openalex.org/A5079543720","https://orcid.org/0000-0001-7644-997X|https://orcid.org/0000-0003-4671-0238|https://orcid.org/0000-0001-5216-1576","JP|JP|JP","Kyoto University|Kyoto College of Graduate Studies for Informatics|Kyoto University|Kyoto College of Graduate Studies for Informatics|Kyoto University|Kyoto College of Graduate Studies for Informatics","https://openalex.org/I22299242|https://openalex.org/I39012071|https://openalex.org/I22299242|https://openalex.org/I39012071|https://openalex.org/I22299242|https://openalex.org/I39012071","True|False|False","cc-by",0.92776767,18,"https://openalex.org/I22299242|https://openalex.org/I39012071","Fine Grain Synthetic Educational Data: Challenges and Limitations of Collaborative Learning Analytics","https://doi.org/10.1109/access.2022.3156073","New Energy and Industrial Technology Development Organization|Japan Society for the Promotion of Science",3.2615,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2022-01-01",2022,"article"
"https://openalex.org/W4323047231",2300,2300,"Justian Knobbout|Esther van der Stappen|Johan Versendaal|Rogier van de Wetering","https://openalex.org/A5056962357|https://openalex.org/A5045709728|https://openalex.org/A5087195576|https://openalex.org/A5091882791","https://orcid.org/0000-0002-9179-8673|https://orcid.org/0000-0002-3842-703X|https://orcid.org/0000-0003-2776-9541|https://orcid.org/0000-0002-8024-7120","NL|NL|NL|NL","University of Applied Sciences Utrecht|Avans University of Applied Sciences|University of Applied Sciences Utrecht|Open University of the Netherlands","https://openalex.org/I173063890|https://openalex.org/I151001089|https://openalex.org/I173063890|https://openalex.org/I7876267","True|False|False|False","cc-by",0.89920721,8,"https://openalex.org/I173063890","Supporting Learning Analytics Adoption: Evaluating the Learning Analytics Capability Model in a Real-World Setting","https://doi.org/10.3390/app13053236","",2.5713,"","False","en","True","gold","Applied Sciences","https://openalex.org/S4210205812","2076-3417","journal","Big Data and Business Intelligence","2023-03-03",2023,"article"
"https://openalex.org/W3129438379",2950,2950,"Bidhan Lamichhane|Andy Daniel|John J. Lee|Daniel S. Marcus|Joshua S. Shimony|Eric C. Leuthardt","https://openalex.org/A5054809770|https://openalex.org/A5061266426|https://openalex.org/A5100762141|https://openalex.org/A5113933545|https://openalex.org/A5059281499|https://openalex.org/A5077868821","https://orcid.org/0000-0001-7655-4681|https://orcid.org/0000-0002-3871-3685|https://orcid.org/0000-0003-2269-6267||https://orcid.org/0000-0002-6228-776X|https://orcid.org/0000-0003-4154-3135","US|US|US|US|US|US","Neurological Surgery|Washington University in St. Louis|Mallinckrodt (United States)|Mallinckrodt (United States)|Mallinckrodt (United States)|Neurological Surgery|Washington University in St. Louis|Center for Innovation","https://openalex.org/I4210157890|https://openalex.org/I204465549|https://openalex.org/I4210102181|https://openalex.org/I4210102181|https://openalex.org/I4210102181|https://openalex.org/I4210157890|https://openalex.org/I204465549|https://openalex.org/I4210138309","True|False|False|False|False|True","cc-by",0.83468675,23,"https://openalex.org/I204465549|https://openalex.org/I4210138309|https://openalex.org/I4210157890","Machine Learning Analytics of Resting-State Functional Connectivity Predicts Survival Outcomes of Glioblastoma Multiforme Patients","https://doi.org/10.3389/fneur.2021.642241","National Cancer Institute",1.7808,"https://pubmed.ncbi.nlm.nih.gov/33692747","False","en","True","gold","Frontiers in Neurology","https://openalex.org/S96975567","1664-2295","journal","Functional Brain Connectivity Studies","2021-02-22",2021,"article"
"https://openalex.org/W4293009012",1400,1400,"Alper Bayazıt|Nihal Apaydın|İpek Gönüllü","https://openalex.org/A5038047026|https://openalex.org/A5015814394|https://openalex.org/A5075528340","https://orcid.org/0000-0003-4369-587X||https://orcid.org/0000-0001-6333-6087","TR|TR|TR","Ankara University|Ankara University|Ankara University","https://openalex.org/I149218525|https://openalex.org/I149218525|https://openalex.org/I149218525","True|False|False","cc-by",0.98084647,17,"https://openalex.org/I149218525","Predicting At-Risk Students in an Online Flipped Anatomy Course Using Learning Analytics","https://doi.org/10.3390/educsci12090581","",9.5178,"","False","en","True","gold","Education Sciences","https://openalex.org/S2738008561","2227-7102","journal","Innovative Teaching Methods","2022-08-24",2022,"article"
"https://openalex.org/W3127683272",1850,1850,"María Pérez|Juan Pablo de Castro Fernández|Luisa M. Regueras|Alfredo Corell","https://openalex.org/A5047519335|https://openalex.org/A5081398297|https://openalex.org/A5090404567|https://openalex.org/A5057648986","https://orcid.org/0000-0002-5228-2260|https://orcid.org/0000-0002-6154-8366|https://orcid.org/0000-0003-4405-6922|https://orcid.org/0000-0001-5797-7814","ES|ES|ES|ES","Universidad de Valladolid|Universidad de Valladolid|Universidad de Valladolid|Universidad de Valladolid","https://openalex.org/I108103353|https://openalex.org/I108103353|https://openalex.org/I108103353|https://openalex.org/I108103353","True|False|False|False","cc-by",0.90852368,14,"https://openalex.org/I108103353","MSocial: Practical Integration of Social Learning Analytics Into Moodle","https://doi.org/10.1109/access.2021.3056914","",2.8122,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2021-01-01",2021,"article"
"https://openalex.org/W4285306552",NA,NA,"Xiaojing Duan|Chaoli Wang|Guieswende Rouamba","https://openalex.org/A5002466560|https://openalex.org/A5101913449|https://openalex.org/A5089513251","https://orcid.org/0000-0003-0822-2022|https://orcid.org/0000-0002-0859-3619|","US|US|US","University of Notre Dame|University of Notre Dame|Purdue University Fort Wayne","https://openalex.org/I107639228|https://openalex.org/I107639228|https://openalex.org/I4210130184","True|False|False","cc-by-nc-nd",0.95276902,22,"https://openalex.org/I107639228","Designing a Learning Analytics Dashboard to Provide Students with Actionable Feedback and Evaluating Its Impacts","https://doi.org/10.5220/0011116400003182","",4.6315,"","False","en","True","gold","","","","","Online Learning and Analytics","2022-01-01",2022,"article"
"https://openalex.org/W2732834302",NA,NA,"David Azcona|Owen I. Corrigan|Philip Scanlon|Alan F. Smeaton","https://openalex.org/A5046274440|https://openalex.org/A5047509786|https://openalex.org/A5047078426|https://openalex.org/A5008334059","https://orcid.org/0000-0003-3693-7906|https://orcid.org/0000-0002-1840-982X||https://orcid.org/0000-0003-1028-8389","IE|IE|IE|IE","Dublin City University|Dublin City University|Dublin City University|Dublin City University","https://openalex.org/I42934936|https://openalex.org/I42934936|https://openalex.org/I42934936|https://openalex.org/I42934936","True|False|False|False","",0.90287516,11,"https://openalex.org/I42934936","Innovative Learning Analytics Research at a data-driven HEI","https://doi.org/10.4995/head17.2017.5245","",2.3509,"","False","en","True","gold","","","","","Online Learning and Analytics","2017-06-21",2017,"article"
"https://openalex.org/W3134080319",NA,NA,"Li Chen|Min Lu|Yoshiko Goda|Atsushi Shimada","https://openalex.org/A5100379339|https://openalex.org/A5013361746|https://openalex.org/A5012007134|https://openalex.org/A5046057343","https://orcid.org/0000-0003-3199-0679|https://orcid.org/0000-0001-7503-1301|https://orcid.org/0000-0002-3781-3959|https://orcid.org/0000-0002-3635-9336","JP|JP|JP|","Kyushu University|Kyushu University|Kumamoto University|","https://openalex.org/I135598925|https://openalex.org/I135598925|https://openalex.org/I96036126|","True|False|False|False","",0.84896015,11,"https://openalex.org/I135598925","FACTORS OF THE USE OF LEARNING ANALYTICS DASHBOARD THAT AFFECT METACOGNITION","https://doi.org/10.33965/celda2020_202014l038","Japan Society for the Promotion of Science",1.6364,"","False","en","True","gold","","","","","Innovative Teaching and Learning Methods","2020-11-18",2020,"article"
